u-CCDL,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-Ccsr,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-Ccsr,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-Ccsr,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-Ccsr,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-CRCR,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-CRCR,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-CRCR,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-CRCR,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-CRCR,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-CRCR,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-CRCR,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-CRCR,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-CRCR,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-CRCR,7,0,0,0,2,2,2.0,0,0,0.0,0,0
u-OCNG,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-OCNG,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-OEAA,1,0,0,0,0,0,0.0,2,7,5.0,1,0
u-OEAA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEAA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEAA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEAA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEAA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEAA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEAA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEAA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEAA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEBA,1,0,0,0,0,0,0.0,2,7,5.0,1,0
u-OEBA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEBA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OEBA,5,1,0,1,3,3,3.0,4,4,4.0,0,1
u-OEBA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OEBA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OESA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OESA,1,0,0,0,0,0,0.0,2,7,5.0,0,0
u-OESA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-OESA,5,1,0,1,3,3,3.0,4,4,4.0,0,0
u-Oido,3,0,0,0,4,5,4.5,2,2,2.0,0,0
u-OODL,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-OODL,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-OODL,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-OODL,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORAN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORAN,2,0,0,0,1,1,1.0,1,6,4.0,1,0
u-ORAN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORAN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORAN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORAN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORAN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORAN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORAN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORAN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
u-ORBN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORBN,2,0,0,0,1,1,1.0,1,6,4.0,0,0
u-ORBN,2,0,0,0,1,1,1.0,1,6,4.0,1,0
u-ORBN,4,1,1,0,2,2,2.0,4,5,4.5,0,0
