,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,CheckPalindrome,u-Cccr,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Return,0,0,0,1
1,CheckPalindrome,u-Cccr,0,1,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.0,0.0,0.0,0.0,Return,0,0,0,1
2,CheckPalindrome,u-Ccsr,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,1,0,0,1
3,CheckPalindrome,u-Ccsr,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,1,0,0
4,CheckPalindrome,u-Ccsr,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
5,CheckPalindrome,u-Ccsr,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,1,0,0
6,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
7,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
8,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
9,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
10,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
11,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
12,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
13,CheckPalindrome,u-Ccsr,1,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,1.0,If,0,0,0,1
14,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,1,0,0,1
15,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,1,0,0
16,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,1,0,0,1
17,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
18,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
19,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
20,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,1,0,0
21,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
22,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
23,CheckPalindrome,u-CRCR,1,0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.8333333333333334,0.75,0.5365853658536586,While,0,0,0,1
